order_id,customer_id,order_date,order_status
3720,95,23/12/2024,Concluído
3721,145,23/12/2024,Concluído
3722,219,23/12/2024,Concluído
3723,26,24/12/2024,Concluído
3724,60,24/12/2024,Concluído
3725,187,24/12/2024,Concluído
3726,212,24/12/2024,Concluído
3727,223,24/12/2024,Concluído
3728,177,25/12/2024,Concluído
3729,185,25/12/2024,Concluído
3730,131,26/12/2024,Concluído
3731,177,26/12/2024,Concluído
3732,235,26/12/2024,Concluído
3733,185,27/12/2024,Concluído
3734,199,27/12/2024,Concluído
3735,216,27/12/2024,Concluído
3736,221,27/12/2024,Concluído
3737,84,28/12/2024,Concluído
3738,160,28/12/2024,Concluído
3739,221,28/12/2024,Concluído
3740,232,28/12/2024,Concluído
3741,109,29/12/2024,Concluído
3742,171,29/12/2024,Concluído
3743,210,29/12/2024,Concluído
3744,212,29/12/2024,Concluído
3745,220,29/12/2024,Concluído
3746,228,29/12/2024,Concluído
3747,73,30/12/2024,Concluído
3748,185,30/12/2024,Concluído
3749,236,30/12/2024,Concluído
3750,109,31/12/2024,Concluído
3751,115,31/12/2024,Concluído
3752,123,31/12/2024,Concluído
3753,208,31/12/2024,Concluído
3754,234,31/12/2024,Concluído
3755,236,31/12/2024,Concluído
3756,125,01/01/2025,Concluído
3757,191,01/01/2025,Concluído
3758,202,01/01/2025,Concluído
3759,227,01/01/2025,Concluído
3760,21,02/01/2025,Concluído
3761,29,02/01/2025,Concluído
3762,156,02/01/2025,Concluído
3763,53,03/01/2025,Concluído
3764,177,03/01/2025,Concluído
3765,228,03/01/2025,Concluído
3766,243,03/01/2025,Concluído
3767,56,04/01/2025,Concluído
3768,63,04/01/2025,Concluído
3769,90,04/01/2025,Concluído
3770,168,04/01/2025,Concluído
3771,177,04/01/2025,Concluído
3772,242,04/01/2025,Concluído
3773,20,05/01/2025,Concluído
3774,124,05/01/2025,Concluído
3775,134,05/01/2025,Concluído
3776,227,05/01/2025,Concluído
3777,125,06/01/2025,Concluído
3778,161,06/01/2025,Concluído
3779,194,06/01/2025,Concluído
3780,215,06/01/2025,Concluído
3781,244,06/01/2025,Concluído
3782,3,07/01/2025,Concluído
3783,53,07/01/2025,Concluído
3784,219,07/01/2025,Concluído
3785,78,08/01/2025,Concluído
3786,196,08/01/2025,Concluído
3787,234,08/01/2025,Concluído
3788,16,09/01/2025,Concluído
3789,44,09/01/2025,Concluído
3790,70,09/01/2025,Concluído
3791,161,09/01/2025,Concluído
3792,174,09/01/2025,Concluído
3793,185,09/01/2025,Concluído
3794,195,09/01/2025,Concluído
3795,198,09/01/2025,Concluído
3796,242,09/01/2025,Concluído
3797,21,10/01/2025,Concluído
3798,45,10/01/2025,Concluído
3799,236,10/01/2025,Concluído
3800,3,11/01/2025,Concluído
3801,173,11/01/2025,Concluído
3802,218,11/01/2025,Concluído
3803,229,11/01/2025,Concluído
3804,247,11/01/2025,Concluído
3805,3,12/01/2025,Concluído
3806,43,12/01/2025,Concluído
3807,153,12/01/2025,Concluído
3808,192,12/01/2025,Concluído
3809,206,12/01/2025,Concluído
3810,230,12/01/2025,Concluído
3811,232,12/01/2025,Concluído
3812,236,12/01/2025,Concluído
3813,247,12/01/2025,Concluído
3814,161,13/01/2025,Concluído
3815,180,13/01/2025,Concluído
3816,245,13/01/2025,Concluído
3817,247,13/01/2025,Concluído
3818,26,14/01/2025,Concluído
3819,157,14/01/2025,Concluído
3820,222,14/01/2025,Concluído
3821,227,14/01/2025,Concluído
3822,122,15/01/2025,Concluído
3823,128,15/01/2025,Concluído
3824,178,15/01/2025,Concluído
3825,183,15/01/2025,Concluído
3826,188,15/01/2025,Concluído
3827,228,15/01/2025,Concluído
3828,239,15/01/2025,Concluído
3829,97,16/01/2025,Concluído
3830,206,16/01/2025,Concluído
3831,241,16/01/2025,Concluído
3832,244,16/01/2025,Concluído
3833,11,17/01/2025,Concluído
3834,90,17/01/2025,Concluído
3835,110,17/01/2025,Concluído
3836,155,17/01/2025,Concluído
3837,173,17/01/2025,Concluído
3838,244,17/01/2025,Concluído
3839,245,17/01/2025,Concluído
3840,21,18/01/2025,Concluído
3841,31,18/01/2025,Concluído
3842,159,18/01/2025,Concluído
3843,168,18/01/2025,Concluído
3844,187,18/01/2025,Concluído
3845,197,18/01/2025,Concluído
3846,199,18/01/2025,Concluído
3847,217,18/01/2025,Concluído
3848,221,18/01/2025,Concluído
3849,226,18/01/2025,Concluído
3850,235,18/01/2025,Concluído
3851,238,18/01/2025,Concluído
3852,48,19/01/2025,Concluído
3853,123,19/01/2025,Concluído
3854,179,19/01/2025,Concluído
3855,185,19/01/2025,Concluído
3856,206,19/01/2025,Concluído
3857,236,19/01/2025,Concluído
3858,66,20/01/2025,Concluído
3859,178,20/01/2025,Concluído
3860,183,20/01/2025,Concluído
3861,49,21/01/2025,Concluído
3862,134,21/01/2025,Concluído
3863,138,21/01/2025,Concluído
3864,185,21/01/2025,Concluído
3865,187,21/01/2025,Concluído
3866,201,21/01/2025,Concluído
3867,202,21/01/2025,Concluído
3868,227,21/01/2025,Concluído
3869,130,22/01/2025,Concluído
3870,176,22/01/2025,Concluído
3871,189,22/01/2025,Concluído
3872,200,22/01/2025,Concluído
3873,48,23/01/2025,Concluído
3874,147,23/01/2025,Concluído
3875,231,23/01/2025,Concluído
3876,98,24/01/2025,Concluído
3877,163,24/01/2025,Concluído
3878,243,24/01/2025,Concluído
3879,244,24/01/2025,Concluído
3880,40,25/01/2025,Concluído
3881,126,25/01/2025,Concluído
3882,171,25/01/2025,Concluído
3883,178,25/01/2025,Concluído
3884,236,25/01/2025,Concluído
3885,26,26/01/2025,Concluído
3886,131,26/01/2025,Concluído
3887,161,26/01/2025,Concluído
3888,170,26/01/2025,Concluído
3889,235,26/01/2025,Concluído
3890,246,26/01/2025,Concluído
3891,14,27/01/2025,Concluído
3892,21,27/01/2025,Concluído
3893,49,27/01/2025,Concluído
3894,94,27/01/2025,Concluído
3895,103,27/01/2025,Concluído
3896,129,27/01/2025,Concluído
3897,177,27/01/2025,Concluído
3898,179,27/01/2025,Concluído
3899,213,27/01/2025,Concluído
3900,248,27/01/2025,Concluído
3901,175,28/01/2025,Concluído
3902,235,28/01/2025,Concluído
3903,245,28/01/2025,Concluído
3904,65,29/01/2025,Concluído
3905,199,29/01/2025,Concluído
3906,228,29/01/2025,Concluído
3907,233,29/01/2025,Concluído
3908,124,30/01/2025,Concluído
3909,153,30/01/2025,Concluído
3910,168,30/01/2025,Concluído
3911,211,30/01/2025,Concluído
3912,233,30/01/2025,Concluído
3913,243,30/01/2025,Concluído
3914,247,30/01/2025,Concluído
3915,248,30/01/2025,Concluído
3916,156,31/01/2025,Concluído
3917,226,31/01/2025,Concluído
3918,230,31/01/2025,Concluído
3919,234,31/01/2025,Concluído
3920,235,31/01/2025,Concluído
3921,193,01/02/2025,Concluído
3922,235,01/02/2025,Concluído
3923,249,01/02/2025,Concluído
3924,23,02/02/2025,Concluído
3925,69,02/02/2025,Concluído
3926,78,02/02/2025,Concluído
3927,93,02/02/2025,Concluído
3928,115,02/02/2025,Concluído
3929,131,02/02/2025,Concluído
3930,156,02/02/2025,Concluído
3931,159,02/02/2025,Concluído
3932,176,02/02/2025,Concluído
3933,178,02/02/2025,Concluído
3934,193,02/02/2025,Concluído
3935,59,03/02/2025,Concluído
3936,85,03/02/2025,Concluído
3937,132,03/02/2025,Concluído
3938,153,03/02/2025,Concluído
3939,198,03/02/2025,Concluído
3940,230,03/02/2025,Concluído
3941,243,03/02/2025,Concluído
3942,153,04/02/2025,Concluído
3943,206,04/02/2025,Concluído
3944,213,04/02/2025,Concluído
3945,249,04/02/2025,Concluído
3946,22,05/02/2025,Concluído
3947,61,05/02/2025,Concluído
3948,123,05/02/2025,Concluído
3949,138,05/02/2025,Concluído
3950,178,05/02/2025,Concluído
3951,57,06/02/2025,Concluído
3952,68,06/02/2025,Concluído
3953,131,06/02/2025,Concluído
3954,133,06/02/2025,Concluído
3955,165,06/02/2025,Concluído
3956,192,06/02/2025,Concluído
3957,222,06/02/2025,Concluído
3958,235,06/02/2025,Concluído
3959,250,06/02/2025,Concluído
3960,110,07/02/2025,Concluído
3961,144,07/02/2025,Concluído
3962,156,07/02/2025,Concluído
3963,176,07/02/2025,Concluído
3964,200,07/02/2025,Concluído
3965,243,07/02/2025,Concluído
3966,244,07/02/2025,Concluído
3967,248,07/02/2025,Concluído
3968,85,08/02/2025,Concluído
3969,191,08/02/2025,Concluído
3970,198,08/02/2025,Concluído
3971,219,08/02/2025,Concluído
3972,224,08/02/2025,Concluído
3973,234,08/02/2025,Concluído
3974,66,09/02/2025,Concluído
3975,179,09/02/2025,Concluído
3976,209,09/02/2025,Concluído
3977,230,09/02/2025,Concluído
3978,241,09/02/2025,Concluído
3979,106,10/02/2025,Concluído
3980,145,10/02/2025,Concluído
3981,165,10/02/2025,Concluído
3982,222,10/02/2025,Concluído
3983,228,10/02/2025,Concluído
3984,21,11/02/2025,Concluído
3985,139,11/02/2025,Concluído
3986,218,11/02/2025,Concluído
3987,232,11/02/2025,Concluído
3988,233,11/02/2025,Concluído
3989,248,11/02/2025,Concluído
3990,21,12/02/2025,Concluído
3991,110,12/02/2025,Concluído
3992,115,12/02/2025,Concluído
3993,142,12/02/2025,Concluído
3994,199,12/02/2025,Concluído
3995,213,12/02/2025,Concluído
3996,243,12/02/2025,Concluído
3997,56,13/02/2025,Concluído
3998,138,13/02/2025,Concluído
3999,147,13/02/2025,Concluído
4000,227,13/02/2025,Concluído
4001,44,14/02/2025,Concluído
4002,171,14/02/2025,Concluído
4003,204,14/02/2025,Concluído
4004,212,14/02/2025,Concluído
4005,214,14/02/2025,Concluído
4006,245,14/02/2025,Concluído
4007,40,15/02/2025,Concluído
4008,135,15/02/2025,Concluído
4009,164,15/02/2025,Concluído
4010,170,15/02/2025,Concluído
4011,182,15/02/2025,Concluído
4012,231,15/02/2025,Concluído
4013,236,15/02/2025,Concluído
4014,237,15/02/2025,Concluído
4015,248,15/02/2025,Concluído
4016,250,15/02/2025,Concluído
4017,80,16/02/2025,Concluído
4018,85,16/02/2025,Concluído
4019,93,16/02/2025,Concluído
4020,157,16/02/2025,Concluído
4021,161,16/02/2025,Concluído
4022,195,16/02/2025,Concluído
4023,206,16/02/2025,Concluído
4024,221,16/02/2025,Concluído
4025,231,16/02/2025,Concluído
4026,235,16/02/2025,Concluído
4027,236,16/02/2025,Concluído
4028,247,16/02/2025,Concluído
4029,248,16/02/2025,Concluído
4030,29,17/02/2025,Concluído
4031,142,17/02/2025,Concluído
4032,148,17/02/2025,Concluído
4033,182,17/02/2025,Concluído
4034,201,17/02/2025,Concluído
4035,210,17/02/2025,Concluído
4036,236,17/02/2025,Concluído
4037,242,17/02/2025,Concluído
4038,247,17/02/2025,Concluído
4039,248,17/02/2025,Concluído
4040,1,18/02/2025,Concluído
4041,29,18/02/2025,Concluído
4042,128,18/02/2025,Concluído
4043,132,18/02/2025,Concluído
4044,177,18/02/2025,Concluído
4045,178,18/02/2025,Concluído
4046,181,18/02/2025,Concluído
4047,235,18/02/2025,Concluído
4048,247,18/02/2025,Concluído
4049,147,19/02/2025,Concluído
4050,222,19/02/2025,Concluído
4051,232,19/02/2025,Concluído
4052,235,19/02/2025,Concluído
4053,12,20/02/2025,Concluído
4054,14,20/02/2025,Concluído
4055,38,20/02/2025,Concluído
4056,61,20/02/2025,Concluído
4057,160,20/02/2025,Concluído
4058,179,20/02/2025,Concluído
4059,206,20/02/2025,Concluído
4060,230,20/02/2025,Concluído
4061,232,20/02/2025,Concluído
4062,236,20/02/2025,Concluído
4063,26,21/02/2025,Concluído
4064,106,21/02/2025,Concluído
4065,124,21/02/2025,Concluído
4066,161,21/02/2025,Concluído
4067,165,21/02/2025,Concluído
4068,168,21/02/2025,Concluído
4069,186,21/02/2025,Concluído
4070,249,21/02/2025,Concluído
4071,113,22/02/2025,Concluído
4072,145,22/02/2025,Concluído
4073,161,22/02/2025,Concluído
4074,189,22/02/2025,Concluído
4075,221,22/02/2025,Concluído
4076,231,22/02/2025,Concluído
4077,241,22/02/2025,Concluído
4078,249,22/02/2025,Concluído
4079,166,23/02/2025,Concluído
4080,196,23/02/2025,Concluído
4081,198,23/02/2025,Concluído
4082,226,23/02/2025,Concluído
4083,248,23/02/2025,Concluído
4084,92,24/02/2025,Concluído
4085,131,24/02/2025,Concluído
4086,227,24/02/2025,Concluído
4087,232,24/02/2025,Concluído
4088,115,25/02/2025,Concluído
4089,143,25/02/2025,Concluído
4090,173,25/02/2025,Concluído
4091,185,25/02/2025,Concluído
4092,195,25/02/2025,Concluído
4093,211,25/02/2025,Concluído
4094,232,25/02/2025,Concluído
4095,244,25/02/2025,Concluído
4096,247,25/02/2025,Concluído
4097,17,26/02/2025,Concluído
4098,69,26/02/2025,Concluído
4099,128,26/02/2025,Concluído
4100,181,26/02/2025,Concluído
4101,188,26/02/2025,Concluído
4102,195,26/02/2025,Concluído
4103,236,26/02/2025,Concluído
4104,239,26/02/2025,Concluído
4105,147,27/02/2025,Concluído
4106,173,27/02/2025,Concluído
4107,224,27/02/2025,Concluído
4108,245,27/02/2025,Concluído
4109,56,28/02/2025,Concluído
4110,103,28/02/2025,Concluído
4111,104,28/02/2025,Concluído
4112,149,28/02/2025,Concluído
4113,157,28/02/2025,Concluído
4114,213,28/02/2025,Concluído
4115,228,28/02/2025,Concluído
4116,250,28/02/2025,Concluído
4117,60,01/03/2025,Concluído
4118,61,01/03/2025,Concluído
4119,150,01/03/2025,Concluído
4120,253,01/03/2025,Concluído
4121,178,02/03/2025,Concluído
4122,249,02/03/2025,Concluído
4123,29,03/03/2025,Concluído
4124,50,03/03/2025,Concluído
4125,221,03/03/2025,Concluído
4126,235,03/03/2025,Concluído
4127,72,04/03/2025,Concluído
4128,130,04/03/2025,Concluído
4129,206,04/03/2025,Concluído
4130,220,04/03/2025,Concluído
4131,247,04/03/2025,Concluído
4132,22,05/03/2025,Concluído
4133,230,05/03/2025,Concluído
4134,233,05/03/2025,Concluído
4135,235,05/03/2025,Concluído
4136,90,06/03/2025,Concluído
4137,114,06/03/2025,Concluído
4138,127,06/03/2025,Concluído
4139,172,06/03/2025,Concluído
4140,186,06/03/2025,Concluído
4141,204,06/03/2025,Concluído
4142,237,06/03/2025,Concluído
4143,47,07/03/2025,Concluído
4144,95,07/03/2025,Concluído
4145,183,07/03/2025,Concluído
4146,191,07/03/2025,Concluído
4147,213,07/03/2025,Concluído
4148,234,07/03/2025,Concluído
4149,243,07/03/2025,Concluído
4150,244,07/03/2025,Concluído
4151,80,08/03/2025,Concluído
4152,177,08/03/2025,Concluído
4153,237,08/03/2025,Concluído
4154,212,09/03/2025,Concluído
4155,133,10/03/2025,Concluído
4156,162,10/03/2025,Concluído
4157,218,10/03/2025,Concluído
4158,230,10/03/2025,Concluído
4159,39,11/03/2025,Concluído
4160,110,11/03/2025,Concluído
4161,136,11/03/2025,Concluído
4162,138,11/03/2025,Concluído
4163,198,11/03/2025,Concluído
4164,213,11/03/2025,Concluído
4165,230,11/03/2025,Concluído
4166,243,11/03/2025,Concluído
4167,246,11/03/2025,Concluído
4168,74,12/03/2025,Concluído
4169,132,12/03/2025,Concluído
4170,161,12/03/2025,Concluído
4171,168,12/03/2025,Concluído
4172,196,12/03/2025,Concluído
4173,233,12/03/2025,Concluído
4174,242,12/03/2025,Concluído
4175,37,13/03/2025,Concluído
4176,128,13/03/2025,Concluído
4177,155,13/03/2025,Concluído
4178,185,13/03/2025,Concluído
4179,220,13/03/2025,Concluído
4180,235,13/03/2025,Concluído
4181,236,13/03/2025,Concluído
4182,249,13/03/2025,Concluído
4183,40,14/03/2025,Concluído
4184,75,14/03/2025,Concluído
4185,133,14/03/2025,Concluído
4186,179,14/03/2025,Concluído
4187,180,14/03/2025,Concluído
4188,208,14/03/2025,Concluído
4189,216,14/03/2025,Concluído
4190,219,14/03/2025,Concluído
4191,241,14/03/2025,Concluído
4192,113,15/03/2025,Concluído
4193,179,15/03/2025,Concluído
4194,188,15/03/2025,Concluído
4195,209,15/03/2025,Concluído
4196,243,15/03/2025,Concluído
4197,99,16/03/2025,Concluído
4198,102,16/03/2025,Concluído
4199,228,16/03/2025,Concluído
4200,233,16/03/2025,Concluído
4201,234,16/03/2025,Concluído
4202,236,16/03/2025,Concluído
4203,241,16/03/2025,Concluído
4204,245,16/03/2025,Concluído
4205,246,16/03/2025,Concluído
4206,75,17/03/2025,Concluído
4207,145,17/03/2025,Concluído
4208,147,17/03/2025,Concluído
4209,177,17/03/2025,Concluído
4210,178,17/03/2025,Concluído
4211,211,17/03/2025,Concluído
4212,235,17/03/2025,Concluído
4213,250,17/03/2025,Concluído
4214,43,18/03/2025,Concluído
4215,113,18/03/2025,Concluído
4216,137,18/03/2025,Concluído
4217,233,18/03/2025,Concluído
4218,178,19/03/2025,Concluído
4219,253,19/03/2025,Concluído
4220,123,20/03/2025,Concluído
4221,129,20/03/2025,Concluído
4222,222,20/03/2025,Concluído
4223,235,20/03/2025,Concluído
4224,236,20/03/2025,Concluído
4225,246,20/03/2025,Concluído
4226,255,20/03/2025,Concluído
4227,137,21/03/2025,Concluído
4228,154,21/03/2025,Concluído
4229,162,21/03/2025,Concluído
4230,216,21/03/2025,Concluído
4231,220,21/03/2025,Concluído
4232,249,21/03/2025,Concluído
4233,44,22/03/2025,Concluído
4234,128,22/03/2025,Concluído
4235,178,22/03/2025,Concluído
4236,202,22/03/2025,Concluído
4237,255,22/03/2025,Concluído
4238,12,23/03/2025,Concluído
4239,49,23/03/2025,Concluído
4240,51,23/03/2025,Concluído
4241,85,23/03/2025,Concluído
4242,129,23/03/2025,Concluído
4243,178,23/03/2025,Concluído
4244,232,23/03/2025,Concluído
4245,248,23/03/2025,Concluído
4246,255,23/03/2025,Concluído
4247,75,24/03/2025,Concluído
4248,164,24/03/2025,Concluído
4249,165,24/03/2025,Concluído
4250,178,24/03/2025,Concluído
4251,235,24/03/2025,Concluído
4252,165,25/03/2025,Concluído
4253,171,25/03/2025,Concluído
4254,202,25/03/2025,Concluído
4255,181,26/03/2025,Concluído
4256,204,26/03/2025,Concluído
4257,228,26/03/2025,Concluído
4258,234,26/03/2025,Concluído
4259,236,26/03/2025,Concluído
4260,254,26/03/2025,Concluído
4261,154,27/03/2025,Concluído
4262,213,27/03/2025,Concluído
4263,245,27/03/2025,Concluído
4264,249,27/03/2025,Concluído
4265,256,27/03/2025,Concluído
4266,43,28/03/2025,Concluído
4267,71,28/03/2025,Concluído
4268,123,28/03/2025,Concluído
4269,158,28/03/2025,Concluído
4270,169,28/03/2025,Concluído
4271,192,28/03/2025,Concluído
4272,228,28/03/2025,Concluído
4273,232,28/03/2025,Concluído
4274,195,29/03/2025,Concluído
4275,196,29/03/2025,Concluído
4276,67,30/03/2025,Concluído
4277,84,30/03/2025,Concluído
4278,108,30/03/2025,Concluído
4279,188,30/03/2025,Concluído
4280,213,30/03/2025,Concluído
4281,246,30/03/2025,Concluído
4282,247,30/03/2025,Concluído
4283,250,30/03/2025,Concluído
4284,23,31/03/2025,Concluído
4285,36,31/03/2025,Concluído
4286,75,31/03/2025,Concluído
4287,165,31/03/2025,Concluído
4288,255,31/03/2025,Concluído
4289,127,01/04/2025,Concluído
4290,133,01/04/2025,Concluído
4291,160,01/04/2025,Concluído
4292,167,01/04/2025,Concluído
4293,197,01/04/2025,Concluído
4294,202,01/04/2025,Concluído
4295,246,01/04/2025,Concluído
4296,253,01/04/2025,Concluído
4297,23,02/04/2025,Concluído
4298,61,02/04/2025,Concluído
4299,90,02/04/2025,Concluído
4300,128,02/04/2025,Concluído
4301,216,02/04/2025,Concluído
4302,222,02/04/2025,Concluído
4303,230,02/04/2025,Concluído
4304,248,02/04/2025,Concluído
4305,46,03/04/2025,Concluído
4306,49,03/04/2025,Concluído
4307,107,03/04/2025,Concluído
4308,176,03/04/2025,Concluído
4309,233,03/04/2025,Concluído
4310,235,03/04/2025,Concluído
4311,247,03/04/2025,Concluído
4312,253,03/04/2025,Concluído
4313,144,04/04/2025,Concluído
4314,167,04/04/2025,Concluído
4315,177,04/04/2025,Concluído
4316,179,04/04/2025,Concluído
4317,204,04/04/2025,Concluído
4318,222,04/04/2025,Concluído
4319,230,04/04/2025,Concluído
4320,236,04/04/2025,Concluído
4321,243,04/04/2025,Concluído
4322,252,04/04/2025,Concluído
4323,29,05/04/2025,Concluído
4324,109,05/04/2025,Concluído
4325,197,05/04/2025,Concluído
4326,206,05/04/2025,Concluído
4327,219,05/04/2025,Concluído
4328,228,05/04/2025,Concluído
4329,233,05/04/2025,Concluído
4330,238,05/04/2025,Concluído
4331,244,05/04/2025,Concluído
4332,249,05/04/2025,Concluído
4333,83,06/04/2025,Concluído
4334,131,06/04/2025,Concluído
4335,132,06/04/2025,Concluído
4336,176,06/04/2025,Concluído
4337,211,06/04/2025,Concluído
4338,231,06/04/2025,Concluído
4339,260,06/04/2025,Concluído
4340,82,07/04/2025,Concluído
4341,138,07/04/2025,Concluído
4342,220,07/04/2025,Concluído
4343,235,07/04/2025,Concluído
4344,19,08/04/2025,Concluído
4345,115,08/04/2025,Concluído
4346,123,08/04/2025,Concluído
4347,176,08/04/2025,Concluído
4348,217,08/04/2025,Concluído
4349,230,08/04/2025,Concluído
4350,242,08/04/2025,Concluído
4351,246,08/04/2025,Concluído
4352,257,08/04/2025,Concluído
4353,17,09/04/2025,Concluído
4354,24,09/04/2025,Concluído
4355,102,09/04/2025,Concluído
4356,148,09/04/2025,Concluído
4357,149,09/04/2025,Concluído
4358,159,09/04/2025,Concluído
4359,235,09/04/2025,Concluído
4360,248,09/04/2025,Concluído
4361,249,09/04/2025,Concluído
4362,59,10/04/2025,Concluído
4363,138,10/04/2025,Concluído
4364,144,10/04/2025,Concluído
4365,147,10/04/2025,Concluído
4366,175,10/04/2025,Concluído
4367,260,10/04/2025,Concluído
4368,27,11/04/2025,Concluído
4369,74,11/04/2025,Concluído
4370,197,11/04/2025,Concluído
4371,200,11/04/2025,Concluído
4372,260,11/04/2025,Concluído
4373,33,12/04/2025,Concluído
4374,170,12/04/2025,Concluído
4375,216,12/04/2025,Concluído
4376,234,12/04/2025,Concluído
4377,242,12/04/2025,Concluído
4378,260,12/04/2025,Concluído
4379,4,13/04/2025,Concluído
4380,192,13/04/2025,Concluído
4381,244,13/04/2025,Concluído
4382,245,13/04/2025,Concluído
4383,255,13/04/2025,Concluído
4384,262,13/04/2025,Concluído
4385,84,14/04/2025,Concluído
4386,108,14/04/2025,Concluído
4387,144,14/04/2025,Concluído
4388,215,14/04/2025,Concluído
4389,222,14/04/2025,Concluído
4390,224,14/04/2025,Concluído
4391,233,14/04/2025,Concluído
4392,16,15/04/2025,Concluído
4393,85,15/04/2025,Concluído
4394,165,15/04/2025,Concluído
4395,168,15/04/2025,Concluído
4396,175,15/04/2025,Concluído
4397,241,15/04/2025,Concluído
4398,244,15/04/2025,Concluído
4399,249,15/04/2025,Concluído
4400,262,15/04/2025,Concluído
4401,115,16/04/2025,Concluído
4402,132,16/04/2025,Concluído
4403,145,16/04/2025,Concluído
4404,178,16/04/2025,Concluído
4405,248,16/04/2025,Concluído
4406,255,16/04/2025,Concluído
4407,262,16/04/2025,Concluído
4408,178,17/04/2025,Concluído
4409,189,17/04/2025,Concluído
4410,196,17/04/2025,Concluído
4411,213,17/04/2025,Concluído
4412,217,17/04/2025,Concluído
4413,233,17/04/2025,Concluído
4414,247,17/04/2025,Concluído
4415,250,17/04/2025,Concluído
4416,255,17/04/2025,Concluído
4417,256,17/04/2025,Concluído
4418,258,17/04/2025,Concluído
4419,133,18/04/2025,Concluído
4420,165,18/04/2025,Concluído
4421,248,18/04/2025,Concluído
4422,2,19/04/2025,Concluído
4423,19,19/04/2025,Concluído
4424,185,19/04/2025,Concluído
4425,235,19/04/2025,Concluído
4426,242,19/04/2025,Concluído
4427,246,19/04/2025,Concluído
4428,260,19/04/2025,Concluído
4429,193,20/04/2025,Concluído
4430,235,20/04/2025,Concluído
4431,245,20/04/2025,Concluído
4432,247,20/04/2025,Concluído
4433,261,20/04/2025,Concluído
4434,115,21/04/2025,Concluído
4435,190,21/04/2025,Concluído
4436,236,21/04/2025,Concluído
4437,255,21/04/2025,Concluído
4438,262,21/04/2025,Concluído
4439,108,22/04/2025,Concluído
4440,185,22/04/2025,Concluído
4441,203,22/04/2025,Concluído
4442,226,22/04/2025,Concluído
4443,231,22/04/2025,Concluído
4444,244,22/04/2025,Concluído
4445,166,23/04/2025,Concluído
4446,216,23/04/2025,Concluído
4447,235,23/04/2025,Concluído
4448,262,23/04/2025,Concluído
4449,31,24/04/2025,Concluído
4450,108,24/04/2025,Concluído
4451,180,24/04/2025,Concluído
4452,204,24/04/2025,Concluído
4453,232,24/04/2025,Concluído
4454,255,24/04/2025,Concluído
4455,257,24/04/2025,Concluído
4456,258,24/04/2025,Concluído
4457,259,24/04/2025,Concluído
4458,260,24/04/2025,Concluído
4459,120,25/04/2025,Concluído
4460,147,25/04/2025,Concluído
4461,160,25/04/2025,Concluído
4462,175,25/04/2025,Concluído
4463,181,25/04/2025,Concluído
4464,197,25/04/2025,Concluído
4465,199,25/04/2025,Concluído
4466,222,25/04/2025,Concluído
4467,244,25/04/2025,Concluído
4468,259,25/04/2025,Concluído
4469,262,25/04/2025,Concluído
4470,190,26/04/2025,Concluído
4471,230,26/04/2025,Concluído
4472,235,26/04/2025,Concluído
4473,81,27/04/2025,Concluído
4474,168,27/04/2025,Concluído
4475,174,27/04/2025,Concluído
4476,180,27/04/2025,Concluído
4477,187,27/04/2025,Concluído
4478,36,28/04/2025,Concluído
4479,61,28/04/2025,Concluído
4480,123,28/04/2025,Concluído
4481,161,28/04/2025,Concluído
4482,213,28/04/2025,Concluído
4483,240,28/04/2025,Concluído
4484,261,28/04/2025,Concluído
4485,183,29/04/2025,Concluído
4486,250,29/04/2025,Concluído
4487,257,29/04/2025,Concluído
4488,31,30/04/2025,Concluído
4489,74,30/04/2025,Concluído
4490,113,30/04/2025,Concluído
4491,185,30/04/2025,Concluído
4492,262,30/04/2025,Concluído
4493,263,30/04/2025,Concluído
4494,121,01/05/2025,Concluído
4495,142,01/05/2025,Concluído
4496,172,01/05/2025,Concluído
4497,174,01/05/2025,Concluído
4498,203,01/05/2025,Concluído
4499,222,01/05/2025,Concluído
4500,258,01/05/2025,Concluído
4501,59,02/05/2025,Concluído
4502,78,02/05/2025,Concluído
4503,110,02/05/2025,Concluído
4504,132,02/05/2025,Concluído
4505,138,02/05/2025,Concluído
4506,194,02/05/2025,Concluído
4507,196,02/05/2025,Concluído
4508,234,02/05/2025,Concluído
4509,236,02/05/2025,Concluído
4510,239,02/05/2025,Concluído
4511,241,02/05/2025,Concluído
4512,251,02/05/2025,Concluído
4513,256,02/05/2025,Concluído
4514,259,02/05/2025,Concluído
4515,262,02/05/2025,Concluído
4516,119,03/05/2025,Concluído
4517,136,03/05/2025,Concluído
4518,143,03/05/2025,Concluído
4519,183,03/05/2025,Concluído
4520,202,03/05/2025,Concluído
4521,249,03/05/2025,Concluído
4522,256,03/05/2025,Concluído
4523,260,03/05/2025,Concluído
4524,263,03/05/2025,Concluído
4525,19,04/05/2025,Concluído
4526,43,04/05/2025,Concluído
4527,213,04/05/2025,Concluído
4528,233,04/05/2025,Concluído
4529,234,04/05/2025,Concluído
4530,239,04/05/2025,Concluído
4531,245,04/05/2025,Concluído
4532,255,04/05/2025,Concluído
4533,256,04/05/2025,Concluído
4534,261,04/05/2025,Concluído
4535,26,05/05/2025,Concluído
4536,28,05/05/2025,Concluído
4537,97,05/05/2025,Concluído
4538,118,05/05/2025,Concluído
4539,147,05/05/2025,Concluído
4540,157,05/05/2025,Concluído
4541,178,05/05/2025,Concluído
