order_item_id,order_id,product_id,quantity,unit_price
2494,2494,26,1,229
2495,2495,27,2,199
2496,2496,50,1,199
2497,2497,47,1,249
2498,2498,18,1,149
2499,2499,36,2,99
2500,2500,45,1,359
2501,2501,3,2,119
2502,2502,21,1,299
2503,2503,28,1,499
2504,2504,11,2,189
2505,2505,12,1,219
2506,2506,32,1,259
2507,2507,43,1,249
2508,2508,38,1,349
2509,2509,11,1,189
2510,2510,45,1,359
2511,2511,21,1,299
2512,2512,37,2,99
2513,2513,1,2,89
2514,2514,34,2,199
2515,2515,44,2,359
2516,2516,28,2,499
2517,2517,42,1,349
2518,2518,28,1,499
2519,2519,28,1,499
2520,2520,39,2,399
2521,2521,26,2,229
2522,2522,15,1,69
2523,2523,41,1,399
2524,2524,22,2,169
2525,2525,47,2,249
2526,2526,33,2,219
2527,2527,38,2,349
2528,2528,16,2,109
2529,2529,28,1,499
2530,2530,22,1,169
2531,2531,16,2,109
2532,2532,24,2,209
2533,2533,30,1,159
2534,2534,21,2,299
2535,2535,10,2,189
2536,2536,12,1,219
2537,2537,21,2,299
2538,2538,27,2,199
2539,2539,44,2,359
2540,2540,18,2,149
2541,2541,35,1,119
2542,2542,28,1,499
2543,2543,27,1,199
2544,2544,2,2,89
2545,2545,31,1,299
2546,2546,26,1,229
2547,2547,25,1,209
2548,2548,20,1,199
2549,2549,44,2,359
2550,2550,7,1,49
2551,2551,22,2,169
2552,2552,13,1,49
2553,2553,13,1,49
2554,2554,17,2,119
2555,2555,26,2,229
2556,2556,8,2,49
2557,2557,16,1,109
2558,2558,4,2,89
2559,2559,27,2,199
2560,2560,42,1,349
2561,2561,22,2,169
2562,2562,39,1,399
2563,2563,21,1,299
2564,2564,6,1,119
2565,2565,11,1,189
2566,2566,39,2,399
2567,2567,21,2,299
2568,2568,18,1,149
2569,2569,48,1,249
2570,2570,1,1,89
2571,2571,30,2,159
2572,2572,13,1,49
2573,2573,3,1,119
2574,2574,45,2,359
2575,2575,14,2,49
2576,2576,31,2,299
2577,2577,35,1,119
2578,2578,46,2,399
2579,2579,32,1,259
2580,2580,19,1,149
2581,2581,12,2,219
2582,2582,2,2,89
2583,2583,10,2,189
2584,2584,7,2,49
2585,2585,42,2,349
2586,2586,16,1,109
2587,2587,21,2,299
2588,2588,34,2,199
2589,2589,31,1,299
2590,2590,46,1,399
2591,2591,17,2,119
2592,2592,32,1,259
2593,2593,8,2,49
2594,2594,37,2,99
2595,2595,17,2,119
2596,2596,41,1,399
2597,2597,42,2,349
2598,2598,27,2,199
2599,2599,29,2,199
2600,2600,7,1,49
2601,2601,2,1,89
2602,2602,10,2,189
2603,2603,8,2,49
2604,2604,20,1,199
2605,2605,41,1,399
2606,2606,5,2,89
2607,2607,5,1,89
2608,2608,36,1,99
2609,2609,43,2,249
2610,2610,46,2,399
2611,2611,21,1,299
2612,2612,41,1,399
2613,2613,21,1,299
2614,2614,34,2,199
2615,2615,6,1,119
2616,2616,7,2,49
2617,2617,42,2,349
2618,2618,20,1,199
2619,2619,27,1,199
2620,2620,35,1,119
2621,2621,23,2,269
2622,2622,9,1,69
2623,2623,45,1,359
2624,2624,11,1,189
2625,2625,34,2,199
2626,2626,6,2,119
2627,2627,40,2,399
2628,2628,24,2,209
2629,2629,23,2,269
2630,2630,50,1,199
2631,2631,23,1,269
2632,2632,13,2,49
2633,2633,25,2,209
2634,2634,27,1,199
2635,2635,1,1,89
2636,2636,45,2,359
2637,2637,36,1,99
2638,2638,7,2,49
2639,2639,41,1,399
2640,2640,43,1,249
2641,2641,35,1,119
2642,2642,23,1,269
2643,2643,29,2,199
2644,2644,15,1,69
2645,2645,44,2,359
2646,2646,3,2,119
2647,2647,32,2,259
2648,2648,27,1,199
2649,2649,10,2,189
2650,2650,43,2,249
2651,2651,50,2,199
2652,2652,9,1,69
2653,2653,36,2,99
2654,2654,17,1,119
2655,2655,29,1,199
2656,2656,25,1,209
2657,2657,35,2,119
2658,2658,30,1,159
2659,2659,22,2,169
2660,2660,9,1,69
2661,2661,50,2,199
2662,2662,47,2,249
2663,2663,40,1,399
2664,2664,2,1,89
2665,2665,15,1,69
2666,2666,42,2,349
2667,2667,31,2,299
2668,2668,38,2,349
2669,2669,38,2,349
2670,2670,34,2,199
2671,2671,14,2,49
2672,2672,33,2,219
2673,2673,21,1,299
2674,2674,47,2,249
2675,2675,3,1,119
2676,2676,50,1,199
2677,2677,6,2,119
2678,2678,7,1,49
2679,2679,49,2,299
2680,2680,41,1,399
2681,2681,40,1,399
2682,2682,7,2,49
2683,2683,37,2,99
2684,2684,10,1,189
2685,2685,30,2,159
2686,2686,12,2,219
2687,2687,9,2,69
2688,2688,48,2,249
2689,2689,12,2,219
2690,2690,25,1,209
2691,2691,29,1,199
2692,2692,29,1,199
2693,2693,31,2,299
2694,2694,7,1,49
2695,2695,7,2,49
2696,2696,6,2,119
2697,2697,10,2,189
2698,2698,29,1,199
2699,2699,12,1,219
2700,2700,48,2,249
2701,2701,23,2,269
2702,2702,3,2,119
2703,2703,12,2,219
2704,2704,15,1,69
2705,2705,22,2,169
2706,2706,2,1,89
2707,2707,5,2,89
2708,2708,12,1,219
2709,2709,50,1,199
2710,2710,21,2,299
2711,2711,12,2,219
2712,2712,27,2,199
2713,2713,17,2,119
2714,2714,17,2,119
2715,2715,31,2,299
2716,2716,8,1,49
2717,2717,3,1,119
2718,2718,15,1,69
2719,2719,47,1,249
2720,2720,4,1,89
2721,2721,35,2,119
2722,2722,34,2,199
2723,2723,16,2,109
2724,2724,33,2,219
2725,2725,4,2,89
2726,2726,2,2,89
2727,2727,43,1,249
2728,2728,23,2,269
2729,2729,41,1,399
2730,2730,15,2,69
2731,2731,2,2,89
2732,2732,33,2,219
2733,2733,18,1,149
2734,2734,30,2,159
2735,2735,28,1,499
2736,2736,1,1,89
2737,2737,27,1,199
2738,2738,41,2,399
2739,2739,11,2,189
2740,2740,19,2,149
2741,2741,16,2,109
2742,2742,39,2,399
2743,2743,25,2,209
2744,2744,20,2,199
2745,2745,19,1,149
2746,2746,34,1,199
2747,2747,25,2,209
2748,2748,8,1,49
2749,2749,20,2,199
2750,2750,43,1,249
2751,2751,43,1,249
2752,2752,3,2,119
2753,2753,41,1,399
2754,2754,34,1,199
2755,2755,39,1,399
2756,2756,32,1,259
2757,2757,19,2,149
2758,2758,38,2,349
2759,2759,28,1,499
2760,2760,31,1,299
2761,2761,38,2,349
2762,2762,25,2,209
2763,2763,24,1,209
2764,2764,38,2,349
2765,2765,36,1,99
2766,2766,5,1,89
2767,2767,21,1,299
2768,2768,44,2,359
2769,2769,6,1,119
2770,2770,48,1,249
2771,2771,38,1,349
2772,2772,40,1,399
2773,2773,29,1,199
2774,2774,31,2,299
2775,2775,11,2,189
2776,2776,32,1,259
2777,2777,33,2,219
2778,2778,29,2,199
2779,2779,40,2,399
2780,2780,28,2,499
2781,2781,3,1,119
2782,2782,44,2,359
2783,2783,4,1,89
2784,2784,30,1,159
2785,2785,13,2,49
2786,2786,11,2,189
2787,2787,32,1,259
2788,2788,9,2,69
2789,2789,39,2,399
2790,2790,15,2,69
2791,2791,29,2,199
2792,2792,8,2,49
2793,2793,4,2,89
2794,2794,23,1,269
2795,2795,45,1,359
2796,2796,31,2,299
2797,2797,25,1,209
2798,2798,34,2,199
2799,2799,8,2,49
2800,2800,43,1,249
2801,2801,34,2,199
2802,2802,20,2,199
2803,2803,24,1,209
2804,2804,18,1,149
2805,2805,2,1,89
2806,2806,8,2,49
2807,2807,2,1,89
2808,2808,33,1,219
2809,2809,37,2,99
2810,2810,30,2,159
2811,2811,13,2,49
2812,2812,49,1,299
2813,2813,44,1,359
2814,2814,43,2,249
2815,2815,39,1,399
2816,2816,13,2,49
2817,2817,3,2,119
2818,2818,46,1,399
2819,2819,50,2,199
2820,2820,46,2,399
2821,2821,43,2,249
2822,2822,47,1,249
2823,2823,41,1,399
2824,2824,24,2,209
2825,2825,1,1,89
2826,2826,31,2,299
2827,2827,18,1,149
2828,2828,6,2,119
2829,2829,36,1,99
2830,2830,36,1,99
2831,2831,50,2,199
2832,2832,7,2,49
2833,2833,32,2,259
2834,2834,5,1,89
2835,2835,26,1,229
2836,2836,41,2,399
2837,2837,2,2,89
2838,2838,49,2,299
2839,2839,34,2,199
2840,2840,39,2,399
2841,2841,42,2,349
2842,2842,46,2,399
2843,2843,39,1,399
2844,2844,19,2,149
2845,2845,18,1,149
2846,2846,47,2,249
2847,2847,3,1,119
2848,2848,36,1,99
2849,2849,38,1,349
2850,2850,6,1,119
2851,2851,15,2,69
2852,2852,2,2,89
2853,2853,6,1,119
2854,2854,6,2,119
2855,2855,44,1,359
2856,2856,36,1,99
2857,2857,1,1,89
2858,2858,4,1,89
2859,2859,37,2,99
2860,2860,46,2,399
2861,2861,39,1,399
2862,2862,12,1,219
2863,2863,15,1,69
2864,2864,30,1,159
2865,2865,16,1,109
2866,2866,7,2,49
2867,2867,26,2,229
2868,2868,41,2,399
2869,2869,29,1,199
2870,2870,1,1,89
2871,2871,8,2,49
2872,2872,26,2,229
2873,2873,42,2,349
2874,2874,46,1,399
2875,2875,40,2,399
2876,2876,25,1,209
2877,2877,16,1,109
2878,2878,18,2,149
2879,2879,16,2,109
2880,2880,27,2,199
2881,2881,16,1,109
2882,2882,9,1,69
2883,2883,36,2,99
2884,2884,17,2,119
2885,2885,24,1,209
2886,2886,12,1,219
2887,2887,12,1,219
2888,2888,1,1,89
2889,2889,41,2,399
2890,2890,13,1,49
2891,2891,6,2,119
2892,2892,47,2,249
2893,2893,18,2,149
2894,2894,18,1,149
2895,2895,42,1,349
2896,2896,36,1,99
2897,2897,13,2,49
2898,2898,50,2,199
2899,2899,2,2,89
2900,2900,43,2,249
2901,2901,2,2,89
2902,2902,27,2,199
2903,2903,8,2,49
2904,2904,41,1,399
2905,2905,36,1,99
2906,2906,7,1,49
2907,2907,36,2,99
2908,2908,21,2,299
2909,2909,38,2,349
2910,2910,6,2,119
2911,2911,34,2,199
2912,2912,5,1,89
2913,2913,36,1,99
2914,2914,43,2,249
2915,2915,34,1,199
2916,2916,19,1,149
2917,2917,18,2,149
2918,2918,50,1,199
2919,2919,1,1,89
2920,2920,1,1,89
2921,2921,49,1,299
2922,2922,1,2,89
2923,2923,18,1,149
2924,2924,10,1,189
2925,2925,15,2,69
2926,2926,7,2,49
2927,2927,25,1,209
2928,2928,26,1,229
2929,2929,36,1,99
2930,2930,7,1,49
2931,2931,14,2,49
2932,2932,35,1,119
2933,2933,18,1,149
2934,2934,25,2,209
2935,2935,41,1,399
2936,2936,34,1,199
2937,2937,5,1,89
2938,2938,14,2,49
2939,2939,28,1,499
2940,2940,26,2,229
2941,2941,48,1,249
2942,2942,40,2,399
2943,2943,37,2,99
2944,2944,34,2,199
2945,2945,22,2,169
2946,2946,1,1,89
2947,2947,29,2,199
2948,2948,49,1,299
2949,2949,38,2,349
2950,2950,40,1,399
2951,2951,31,1,299
2952,2952,30,1,159
2953,2953,31,2,299
2954,2954,38,2,349
2955,2955,48,1,249
2956,2956,38,1,349
2957,2957,47,1,249
2958,2958,29,1,199
2959,2959,9,2,69
2960,2960,47,2,249
2961,2961,24,2,209
2962,2962,42,1,349
2963,2963,46,2,399
2964,2964,42,2,349
2965,2965,12,2,219
2966,2966,8,2,49
2967,2967,33,2,219
2968,2968,4,2,89
2969,2969,3,1,119
2970,2970,32,1,259
2971,2971,3,1,119
2972,2972,32,1,259
2973,2973,43,2,249
2974,2974,43,2,249
2975,2975,35,1,119
2976,2976,49,1,299
2977,2977,26,1,229
2978,2978,28,2,499
2979,2979,48,2,249
2980,2980,42,2,349
2981,2981,37,2,99
2982,2982,25,1,209
2983,2983,47,2,249
2984,2984,42,1,349
2985,2985,18,1,149
2986,2986,6,2,119
2987,2987,9,1,69
2988,2988,50,1,199
2989,2989,26,1,229
2990,2990,43,1,249
2991,2991,42,1,349
2992,2992,17,2,119
2993,2993,39,2,399
2994,2994,8,2,49
2995,2995,18,1,149
2996,2996,24,2,209
2997,2997,38,1,349
2998,2998,49,2,299
2999,2999,38,2,349
3000,3000,1,1,89
3001,3001,14,1,49
3002,3002,38,1,349
3003,3003,40,2,399
3004,3004,18,2,149
3005,3005,37,2,99
3006,3006,46,1,399
3007,3007,21,1,299
3008,3008,38,1,349
3009,3009,28,2,499
3010,3010,34,1,199
3011,3011,33,1,219
3012,3012,30,2,159
3013,3013,3,2,119
3014,3014,18,2,149
3015,3015,30,1,159
3016,3016,13,1,49
3017,3017,24,1,209
3018,3018,26,2,229
3019,3019,16,1,109
3020,3020,9,1,69
3021,3021,50,1,199
3022,3022,49,1,299
3023,3023,48,2,249
3024,3024,16,2,109
3025,3025,35,2,119
3026,3026,22,1,169
3027,3027,2,2,89
3028,3028,23,2,269
3029,3029,7,2,49
3030,3030,30,1,159
3031,3031,8,1,49
3032,3032,46,1,399
3033,3033,16,2,109
3034,3034,15,1,69
3035,3035,39,1,399
3036,3036,40,2,399
3037,3037,49,1,299
3038,3038,24,2,209
3039,3039,8,1,49
3040,3040,35,1,119
3041,3041,11,1,189
3042,3042,7,2,49
3043,3043,21,1,299
3044,3044,48,1,249
3045,3045,9,1,69
3046,3046,14,1,49
3047,3047,27,1,199
3048,3048,17,2,119
3049,3049,23,2,269
3050,3050,17,1,119
3051,3051,21,1,299
3052,3052,9,1,69
3053,3053,49,1,299
3054,3054,21,1,299
3055,3055,10,1,189
3056,3056,39,2,399
3057,3057,33,1,219
3058,3058,34,1,199
3059,3059,12,2,219
3060,3060,36,1,99
3061,3061,41,2,399
3062,3062,13,1,49
3063,3063,33,2,219
3064,3064,11,1,189
3065,3065,11,1,189
3066,3066,6,2,119
3067,3067,2,1,89
3068,3068,18,2,149
3069,3069,11,1,189
3070,3070,42,2,349
3071,3071,8,2,49
3072,3072,34,1,199
3073,3073,42,2,349
3074,3074,6,1,119
3075,3075,36,2,99
3076,3076,10,1,189
3077,3077,19,2,149
3078,3078,12,2,219
3079,3079,43,1,249
3080,3080,10,1,189
3081,3081,33,2,219
3082,3082,2,1,89
3083,3083,4,2,89
3084,3084,26,1,229
3085,3085,1,2,89
3086,3086,16,2,109
3087,3087,8,2,49
3088,3088,7,2,49
3089,3089,8,1,49
3090,3090,22,2,169
3091,3091,42,1,349
3092,3092,38,1,349
3093,3093,40,1,399
3094,3094,21,2,299
3095,3095,34,2,199
3096,3096,13,1,49
3097,3097,20,2,199
3098,3098,34,2,199
3099,3099,35,1,119
3100,3100,48,1,249
3101,3101,40,1,399
3102,3102,9,2,69
3103,3103,35,2,119
3104,3104,6,1,119
3105,3105,16,2,109
3106,3106,6,2,119
3107,3107,34,1,199
3108,3108,40,2,399
3109,3109,9,1,69
3110,3110,6,2,119
3111,3111,44,1,359
3112,3112,30,2,159
3113,3113,13,2,49
3114,3114,37,2,99
3115,3115,25,1,209
3116,3116,30,1,159
3117,3117,4,1,89
3118,3118,28,1,499
3119,3119,32,1,259
3120,3120,50,1,199
3121,3121,39,1,399
3122,3122,45,1,359
3123,3123,29,1,199
3124,3124,30,2,159
3125,3125,4,1,89
3126,3126,27,2,199
3127,3127,26,2,229
3128,3128,15,2,69
3129,3129,32,2,259
3130,3130,33,1,219
3131,3131,10,1,189
3132,3132,19,2,149
3133,3133,13,2,49
3134,3134,3,2,119
3135,3135,21,2,299
3136,3136,37,2,99
3137,3137,16,1,109
3138,3138,4,2,89
3139,3139,27,1,199
3140,3140,25,2,209
3141,3141,6,2,119
3142,3142,24,1,209
3143,3143,23,1,269
3144,3144,13,2,49
3145,3145,26,2,229
3146,3146,47,2,249
3147,3147,47,1,249
3148,3148,13,2,49
3149,3149,14,1,49
3150,3150,25,2,209
3151,3151,48,1,249
3152,3152,43,1,249
3153,3153,28,1,499
3154,3154,7,2,49
3155,3155,25,1,209
3156,3156,36,2,99
3157,3157,32,2,259
3158,3158,9,2,69
3159,3159,38,1,349
3160,3160,2,2,89
3161,3161,25,2,209
3162,3162,45,1,359
3163,3163,36,1,99
3164,3164,49,2,299
3165,3165,13,2,49
3166,3166,2,2,89
3167,3167,37,1,99
3168,3168,18,1,149
3169,3169,29,2,199
3170,3170,44,1,359
3171,3171,50,2,199
3172,3172,20,1,199
3173,3173,28,1,499
3174,3174,49,2,299
3175,3175,28,2,499
3176,3176,9,2,69
3177,3177,10,1,189
3178,3178,25,2,209
3179,3179,11,1,189
3180,3180,26,1,229
3181,3181,45,2,359
3182,3182,31,1,299
3183,3183,30,1,159
3184,3184,11,1,189
3185,3185,20,1,199
3186,3186,39,2,399
3187,3187,26,2,229
3188,3188,23,2,269
3189,3189,15,2,69
3190,3190,19,1,149
3191,3191,47,1,249
3192,3192,5,1,89
3193,3193,43,2,249
3194,3194,20,2,199
3195,3195,48,2,249
3196,3196,22,1,169
3197,3197,39,2,399
3198,3198,29,2,199
3199,3199,35,2,119
3200,3200,8,2,49
3201,3201,32,2,259
3202,3202,1,1,89
3203,3203,9,2,69
3204,3204,26,1,229
3205,3205,47,1,249
3206,3206,37,1,99
3207,3207,5,2,89
3208,3208,27,2,199
3209,3209,14,2,49
3210,3210,48,1,249
3211,3211,34,1,199
3212,3212,31,1,299
3213,3213,30,1,159
3214,3214,31,2,299
3215,3215,6,2,119
3216,3216,41,2,399
3217,3217,48,1,249
3218,3218,35,2,119
3219,3219,19,1,149
3220,3220,33,2,219
3221,3221,11,2,189
3222,3222,15,2,69
3223,3223,29,1,199
3224,3224,44,1,359
3225,3225,40,2,399
3226,3226,40,1,399
3227,3227,5,1,89
3228,3228,4,1,89
3229,3229,15,2,69
3230,3230,7,2,49
3231,3231,43,2,249
3232,3232,6,2,119
3233,3233,36,1,99
3234,3234,28,2,499
3235,3235,28,2,499
3236,3236,20,1,199
3237,3237,9,1,69
3238,3238,3,1,119
3239,3239,48,2,249
3240,3240,30,2,159
3241,3241,46,1,399
3242,3242,49,1,299
3243,3243,6,2,119
3244,3244,13,2,49
3245,3245,47,2,249
3246,3246,34,2,199
3247,3247,12,2,219
3248,3248,11,2,189
3249,3249,27,2,199
3250,3250,6,2,119
3251,3251,44,2,359
3252,3252,17,2,119
3253,3253,15,2,69
3254,3254,44,2,359
3255,3255,16,2,109
3256,3256,40,2,399
3257,3257,34,1,199
3258,3258,48,1,249
3259,3259,2,1,89
3260,3260,7,2,49
3261,3261,31,1,299
3262,3262,38,2,349
3263,3263,36,1,99
3264,3264,30,2,159
3265,3265,43,1,249
3266,3266,13,1,49
3267,3267,14,1,49
3268,3268,6,2,119
3269,3269,20,1,199
3270,3270,21,2,299
3271,3271,19,1,149
3272,3272,46,1,399
3273,3273,36,1,99
3274,3274,5,2,89
3275,3275,19,1,149
3276,3276,5,1,89
3277,3277,5,2,89
3278,3278,49,1,299
3279,3279,13,2,49
3280,3280,30,1,159
3281,3281,24,1,209
3282,3282,50,2,199
3283,3283,9,1,69
3284,3284,46,1,399
3285,3285,4,1,89
3286,3286,10,1,189
3287,3287,18,2,149
3288,3288,24,1,209
3289,3289,20,1,199
3290,3290,43,1,249
3291,3291,41,1,399
3292,3292,21,2,299
3293,3293,29,1,199
3294,3294,25,2,209
3295,3295,2,2,89
3296,3296,17,1,119
3297,3297,15,1,69
3298,3298,4,1,89
3299,3299,36,2,99
3300,3300,23,2,269
3301,3301,40,2,399
3302,3302,35,2,119
3303,3303,24,2,209
3304,3304,46,2,399
3305,3305,6,1,119
3306,3306,37,1,99
3307,3307,35,1,119
3308,3308,29,1,199
3309,3309,47,1,249
3310,3310,27,1,199
3311,3311,34,2,199
3312,3312,42,1,349
3313,3313,33,2,219
3314,3314,26,1,229
3315,3315,28,2,499
3316,3316,23,1,269
3317,3317,36,1,99
3318,3318,29,2,199
3319,3319,10,1,189
3320,3320,26,2,229
3321,3321,4,2,89
3322,3322,36,2,99
3323,3323,23,1,269
3324,3324,13,2,49
3325,3325,14,2,49
3326,3326,26,1,229
3327,3327,38,2,349
3328,3328,31,1,299
3329,3329,9,2,69
3330,3330,44,2,359
3331,3331,12,1,219
3332,3332,22,2,169
3333,3333,44,1,359
3334,3334,33,2,219
3335,3335,5,1,89
3336,3336,26,1,229
3337,3337,6,1,119
3338,3338,25,1,209
3339,3339,39,1,399
3340,3340,47,2,249
3341,3341,4,1,89
3342,3342,8,2,49
3343,3343,3,2,119
3344,3344,35,1,119
3345,3345,9,2,69
3346,3346,43,1,249
3347,3347,13,1,49
3348,3348,14,2,49
3349,3349,20,2,199
3350,3350,17,1,119
3351,3351,28,1,499
3352,3352,11,2,189
3353,3353,44,2,359
3354,3354,17,2,119
3355,3355,39,1,399
3356,3356,27,2,199
3357,3357,19,2,149
3358,3358,6,1,119
3359,3359,45,2,359
3360,3360,34,2,199
3361,3361,20,2,199
3362,3362,14,2,49
3363,3363,16,2,109
3364,3364,46,1,399
3365,3365,43,1,249
3366,3366,30,2,159
3367,3367,45,1,359
3368,3368,12,1,219
3369,3369,13,2,49
3370,3370,29,2,199
3371,3371,36,2,99
3372,3372,19,1,149
3373,3373,31,1,299
3374,3374,39,1,399
3375,3375,12,1,219
3376,3376,27,1,199
3377,3377,25,2,209
3378,3378,21,1,299
3379,3379,35,2,119
3380,3380,40,1,399
3381,3381,39,2,399
3382,3382,27,1,199
3383,3383,27,2,199
3384,3384,40,1,399
3385,3385,2,1,89
3386,3386,39,1,399
3387,3387,40,2,399
3388,3388,11,2,189
3389,3389,36,2,99
3390,3390,14,1,49
3391,3391,45,1,359
3392,3392,19,2,149
3393,3393,40,1,399
3394,3394,46,1,399
3395,3395,35,2,119
3396,3396,29,2,199
3397,3397,15,2,69
3398,3398,20,2,199
3399,3399,29,2,199
3400,3400,15,1,69
3401,3401,43,2,249
3402,3402,30,2,159
3403,3403,25,2,209
3404,3404,36,2,99
3405,3405,33,2,219
3406,3406,48,2,249
3407,3407,31,1,299
3408,3408,48,2,249
3409,3409,35,1,119
3410,3410,47,2,249
3411,3411,46,1,399
3412,3412,28,2,499
3413,3413,44,2,359
3414,3414,8,2,49
3415,3415,9,2,69
3416,3416,35,2,119
3417,3417,14,1,49
3418,3418,10,2,189
3419,3419,4,2,89
3420,3420,45,2,359
3421,3421,13,2,49
3422,3422,6,1,119
3423,3423,4,2,89
3424,3424,5,2,89
3425,3425,26,2,229
3426,3426,42,2,349
3427,3427,50,2,199
3428,3428,10,1,189
3429,3429,9,2,69
3430,3430,35,2,119
3431,3431,30,2,159
3432,3432,12,2,219
3433,3433,20,2,199
3434,3434,27,2,199
3435,3435,26,1,229
3436,3436,4,1,89
3437,3437,25,2,209
3438,3438,38,2,349
3439,3439,42,1,349
3440,3440,47,1,249
3441,3441,45,2,359
3442,3442,10,2,189
3443,3443,5,1,89
3444,3444,30,1,159
3445,3445,4,2,89
3446,3446,19,2,149
3447,3447,1,1,89
3448,3448,9,1,69
3449,3449,16,2,109
3450,3450,1,2,89
3451,3451,27,1,199
3452,3452,36,1,99
3453,3453,5,1,89
3454,3454,1,2,89
3455,3455,18,2,149
3456,3456,50,2,199
3457,3457,33,1,219
3458,3458,13,1,49
3459,3459,29,1,199
3460,3460,50,1,199
3461,3461,45,1,359
3462,3462,18,2,149
3463,3463,44,2,359
3464,3464,28,2,499
3465,3465,16,2,109
3466,3466,4,1,89
3467,3467,20,2,199
3468,3468,44,1,359
3469,3469,34,1,199
3470,3470,29,2,199
3471,3471,35,2,119
3472,3472,6,2,119
3473,3473,9,1,69
3474,3474,38,1,349
3475,3475,34,2,199
3476,3476,4,1,89
3477,3477,24,1,209
3478,3478,10,1,189
3479,3479,6,2,119
3480,3480,11,1,189
3481,3481,39,1,399
3482,3482,12,2,219
3483,3483,19,2,149
3484,3484,25,1,209
3485,3485,47,1,249
3486,3486,31,1,299
3487,3487,20,1,199
3488,3488,17,2,119
3489,3489,12,2,219
3490,3490,19,2,149
3491,3491,21,2,299
3492,3492,22,1,169
3493,3493,42,1,349
3494,3494,12,2,219
3495,3495,45,1,359
3496,3496,37,1,99
3497,3497,46,2,399
3498,3498,49,1,299
3499,3499,10,1,189
3500,3500,11,1,189
3501,3501,32,2,259
3502,3502,34,2,199
3503,3503,10,1,189
3504,3504,17,1,119
3505,3505,24,1,209
3506,3506,6,2,119
3507,3507,18,2,149
3508,3508,48,1,249
3509,3509,20,1,199
3510,3510,14,1,49
3511,3511,12,1,219
3512,3512,31,1,299
3513,3513,12,2,219
3514,3514,6,1,119
3515,3515,15,1,69
3516,3516,9,2,69
3517,3517,31,1,299
3518,3518,15,1,69
3519,3519,36,2,99
3520,3520,10,2,189
3521,3521,11,2,189
3522,3522,35,1,119
3523,3523,29,1,199
3524,3524,5,2,89
3525,3525,49,1,299
3526,3526,5,1,89
3527,3527,4,1,89
3528,3528,24,2,209
3529,3529,32,1,259
3530,3530,48,2,249
3531,3531,36,2,99
3532,3532,13,1,49
3533,3533,19,2,149
3534,3534,25,2,209
3535,3535,1,2,89
3536,3536,22,2,169
3537,3537,48,1,249
3538,3538,44,1,359
3539,3539,30,1,159
3540,3540,12,1,219
3541,3541,12,2,219
3542,3542,4,2,89
3543,3543,16,2,109
3544,3544,18,1,149
3545,3545,26,1,229
3546,3546,1,2,89
3547,3547,3,1,119
3548,3548,17,2,119
3549,3549,1,2,89
3550,3550,42,1,349
3551,3551,14,2,49
3552,3552,21,2,299
3553,3553,4,1,89
3554,3554,21,1,299
3555,3555,28,1,499
3556,3556,48,1,249
3557,3557,44,1,359
3558,3558,43,1,249
3559,3559,14,2,49
3560,3560,9,1,69
3561,3561,20,1,199
3562,3562,29,2,199
3563,3563,3,2,119
3564,3564,2,2,89
3565,3565,24,1,209
3566,3566,30,1,159
3567,3567,5,2,89
3568,3568,13,2,49
3569,3569,24,1,209
3570,3570,22,2,169
3571,3571,12,1,219
3572,3572,12,2,219
3573,3573,24,1,209
3574,3574,5,2,89
3575,3575,5,2,89
3576,3576,10,2,189
3577,3577,21,1,299
3578,3578,29,2,199
3579,3579,6,1,119
3580,3580,13,1,49
3581,3581,11,1,189
3582,3582,16,2,109
3583,3583,10,1,189
3584,3584,39,2,399
3585,3585,13,1,49
3586,3586,4,2,89
3587,3587,15,2,69
3588,3588,39,2,399
3589,3589,40,2,399
3590,3590,3,2,119
3591,3591,31,2,299
3592,3592,33,2,219
3593,3593,23,2,269
3594,3594,29,1,199
3595,3595,26,2,229
3596,3596,27,2,199
3597,3597,16,2,109
3598,3598,29,2,199
3599,3599,28,2,499
3600,3600,4,2,89
3601,3601,19,1,149
3602,3602,37,1,99
3603,3603,24,2,209
3604,3604,5,1,89
3605,3605,50,2,199
3606,3606,28,2,499
3607,3607,8,2,49
3608,3608,26,2,229
3609,3609,18,2,149
3610,3610,1,1,89
3611,3611,32,1,259
3612,3612,47,2,249
3613,3613,40,2,399
3614,3614,10,1,189
3615,3615,43,1,249
3616,3616,16,2,109
3617,3617,13,1,49
3618,3618,27,2,199
3619,3619,1,2,89
3620,3620,41,1,399
3621,3621,8,2,49
3622,3622,29,2,199
3623,3623,33,1,219
3624,3624,9,1,69
3625,3625,15,1,69
3626,3626,18,1,149
3627,3627,36,1,99
3628,3628,44,1,359
3629,3629,28,1,499
3630,3630,22,1,169
3631,3631,38,2,349
3632,3632,48,1,249
3633,3633,26,2,229
3634,3634,18,2,149
3635,3635,47,1,249
3636,3636,36,1,99
3637,3637,36,1,99
3638,3638,13,2,49
3639,3639,1,1,89
3640,3640,24,1,209
3641,3641,31,2,299
3642,3642,40,2,399
3643,3643,38,1,349
3644,3644,26,2,229
3645,3645,24,1,209
3646,3646,44,1,359
3647,3647,2,2,89
3648,3648,7,1,49
3649,3649,32,2,259
3650,3650,8,1,49
3651,3651,31,1,299
3652,3652,44,2,359
3653,3653,12,1,219
3654,3654,30,1,159
3655,3655,28,1,499
3656,3656,32,1,259
3657,3657,40,1,399
